Temperature,Humidity,Rainfall,Crop,Jenis_Tanah
27.159985,51.591008,126.175221,Coffee,Alfisol
26.535432,67.096081,120.649443,Coffee,Entisol
27.012073,60.766453,191.450893,Coffee,Alfisol
27.559065,58.457429,117.938999,Coffee,Entisol
23.322932,53.003663,168.264429,Coffee,Alfisol
24.238506,54.303296,115.156401,Coffee,Entisol
23.426116,64.106515,122.684741,Coffee,Alfisol
26.022414,55.83289,176.902092,Coffee,Entisol
24.838462,56.768532,124.413504,Coffee,Alfisol
26.240922,65.643814,148.37712,Coffee,Entisol
24.430119,66.024112,181.636827,Coffee,Alfisol
26.00374,62.14451,153.477776,Coffee,Entisol
26.223674,62.265946,193.746197,Coffee,Alfisol
27.096172,63.553243,190.244057,Coffee,Entisol
25.640044,61.032735,199.473564,Coffee,Alfisol
27.74577,54.369761,139.861943,Coffee,Entisol
26.249282,54.286178,133.112023,Coffee,Alfisol
26.673772,52.242263,156.15439,Coffee,Entisol
27.102104,55.749733,139.501317,Coffee,Alfisol
27.629755,61.260026,196.649266,Coffee,Entisol
27.536455,55.516732,130.637714,Coffee,Alfisol
23.569605,50.563397,130.379712,Coffee,Entisol
24.994518,57.932502,192.873682,Coffee,Alfisol
27.564418,54.410941,177.816092,Coffee,Entisol
23.981433,61.109351,161.52791,Coffee,Alfisol
24.229847,67.377684,122.407342,Coffee,Entisol
25.60154,68.66258,168.838361,Coffee,Alfisol
24.312745,53.572856,184.410393,Coffee,Entisol
26.366299,52.257385,177.317616,Coffee,Alfisol
26.560278,57.162181,152.061623,Coffee,Entisol
26.350342,58.506502,121.55863,Coffee,Alfisol
25.204068,57.883705,156.145726,Coffee,Entisol
23.357232,55.187922,171.697695,Coffee,Alfisol
23.605675,59.688491,185.156806,Coffee,Entisol
24.184712,69.948073,163.270873,Coffee,Alfisol
26.444141,53.838762,175.372331,Coffee,Entisol
26.124922,63.374792,147.803531,Coffee,Alfisol
27.773633,64.478587,192.712124,Coffee,Entisol
25.556567,62.670878,193.586623,Coffee,Alfisol
27.923744,67.969109,115.232553,Coffee,Entisol
26.059684,52.310985,161.343254,Coffee,Alfisol
26.357709,64.57578,163.62695,Coffee,Entisol
24.913705,54.153192,129.548114,Coffee,Alfisol
27.313171,68.423339,192.428814,Coffee,Entisol
26.138787,52.263117,136.302777,Coffee,Alfisol
23.106939,67.062305,162.576961,Coffee,Entisol
23.526481,68.440307,171.883994,Coffee,Alfisol
25.11711,68.480304,194.877348,Coffee,Entisol
24.029525,58.848806,134.680397,Coffee,Alfisol
26.708975,69.711841,158.860889,Coffee,Entisol
26.717174,50.501485,126.807398,Coffee,Alfisol
24.592457,56.468296,137.704405,Coffee,Entisol
27.510061,50.666872,143.995555,Coffee,Alfisol
27.578476,58.525343,156.681037,Coffee,Entisol
26.650693,57.566957,145.105065,Coffee,Alfisol
26.972516,62.018363,142.861079,Coffee,Entisol
23.171246,52.978412,153.120164,Coffee,Alfisol
23.526521,65.443409,186.17282,Coffee,Entisol
27.309018,55.196224,141.483164,Coffee,Alfisol
27.54823,62.881792,181.417081,Coffee,Entisol
25.627355,57.041511,188.550654,Coffee,Alfisol
23.292503,50.04557,183.468585,Coffee,Entisol
24.91461,53.741447,166.254931,Coffee,Alfisol
26.774637,66.413269,177.774508,Coffee,Entisol
27.417112,56.636362,127.92461,Coffee,Alfisol
24.131797,67.225123,173.322839,Coffee,Entisol
26.272418,52.127394,127.175293,Coffee,Alfisol
23.603016,60.396475,140.937042,Coffee,Entisol
